NUMERO_REGISTRO_PRODUTO,DATA_DE_CONSUMO,QUANTIDADE_SAIDA,PREDICAO_MEDIA_MOVEL,PREDICAO_DEEPAR,VALORES,DATA_REFERENCIA,CUSTO_MEDIA_MOVEL,CUSTO_DEEPAR
104920230,2021-08-31,4,2,-9999999999,3896,2021-08-10,7792,0
104920230,2021-09-30,18,2,-9999999999,3896,2021-08-10,7792,0
104920230,2021-10-31,28,7,-9999999999,3896,2021-08-10,27272,0
104920230,2021-11-30,23,16,15,3896,2021-08-10,62336,58440
104920230,2021-12-31,14,23,22,3896,2021-08-10,89608,85712
104920230,2022-01-31,38,21,18,3896,2021-08-10,81816,70128
104970009,2020-02-29,30,-9999999999,-9999999999,2082,2021-10-07,0,0
104970009,2020-03-31,9,-9999999999,-9999999999,2082,2021-10-07,0,0
104970009,2020-04-30,5,-9999999999,-9999999999,2082,2021-10-07,0,0
104970009,2020-05-31,10,14,-9999999999,2082,2021-10-07,29148,0
104970009,2020-06-30,21,8,-9999999999,2082,2021-10-07,16656,0
104970009,2020-07-31,27,12,-9999999999,2082,2021-10-07,24984,0
104970009,2020-08-31,4,19,-9999999999,2082,2021-10-07,39558,0
104970009,2020-09-30,46,17,-9999999999,2082,2021-10-07,35394,0
104970009,2020-10-31,20,25,-9999999999,2082,2021-10-07,52050,0
104970009,2020-11-30,10,23,-9999999999,2082,2021-10-07,47886,0
104970009,2020-12-31,7,25,-9999999999,2082,2021-10-07,52050,0
104970009,2021-01-31,19,12,-9999999999,2082,2021-10-07,24984,0
104970009,2021-02-28,34,12,-9999999999,2082,2021-10-07,24984,0
104970009,2021-03-31,13,20,-9999999999,2082,2021-10-07,41640,0
104970009,2021-04-30,42,22,-9999999999,2082,2021-10-07,45804,0
104970009,2021-05-31,16,29,-9999999999,2082,2021-10-07,60378,0
104970009,2021-06-30,37,23,-9999999999,2082,2021-10-07,47886,0
104970009,2021-07-31,15,31,-9999999999,2082,2021-10-07,64542,0
104970009,2021-08-31,31,22,-9999999999,2082,2021-10-07,45804,0
104970009,2021-09-30,53,27,-9999999999,2082,2021-10-07,56214,0
104970009,2021-10-31,2,33,-9999999999,2082,2021-10-07,68706,0
104970009,2021-11-30,2,28,19,2082,2021-10-07,58296,39558
104970009,2021-12-31,24,19,15,2082,2021-10-07,39558,31230
104970009,2022-01-31,4,9,18,2082,2021-10-07,18738,37476
104970056,2020-02-29,1,-9999999999,-9999999999,3674,2021-08-15,0,0
104970056,2020-03-31,12,-9999999999,-9999999999,3674,2021-08-15,0,0
104970056,2020-04-30,31,-9999999999,-9999999999,3674,2021-08-15,0,0
104970056,2020-05-31,5,14,-9999999999,3674,2021-08-15,51436,0
104970056,2020-06-30,21,16,-9999999999,3674,2021-08-15,58784,0
104970056,2020-07-31,20,19,-9999999999,3674,2021-08-15,69806,0
104970056,2020-08-31,36,15,-9999999999,3674,2021-08-15,55110,0
104970056,2020-09-30,9,25,-9999999999,3674,2021-08-15,91850,0
104970056,2020-10-31,21,21,-9999999999,3674,2021-08-15,77154,0
104970056,2020-11-30,12,22,-9999999999,3674,2021-08-15,80828,0
104970056,2020-12-31,12,14,-9999999999,3674,2021-08-15,51436,0
104970056,2021-01-31,19,15,-9999999999,3674,2021-08-15,55110,0
104970056,2021-02-28,26,14,-9999999999,3674,2021-08-15,51436,0
104970056,2021-03-31,20,19,-9999999999,3674,2021-08-15,69806,0
104970056,2021-04-30,1,21,-9999999999,3674,2021-08-15,77154,0
104970056,2021-05-31,37,15,-9999999999,3674,2021-08-15,55110,0
104970056,2021-06-30,0,19,-9999999999,3674,2021-08-15,69806,0
104970056,2021-07-31,29,12,-9999999999,3674,2021-08-15,44088,0
104970056,2021-08-31,37,22,-9999999999,3674,2021-08-15,80828,0
104970056,2021-09-30,28,22,-9999999999,3674,2021-08-15,80828,0
104970056,2021-10-31,3,31,-9999999999,3674,2021-08-15,113894,0
104970056,2021-11-30,18,22,16,3674,2021-08-15,80828,58784
104970056,2021-12-31,58,16,16,3674,2021-08-15,58784,58784
104970056,2022-01-31,22,26,15,3674,2021-08-15,95524,55110
104970061,2020-02-29,1,-9999999999,-9999999999,3146,2021-11-29,0,0
104970061,2020-03-31,42,-9999999999,-9999999999,3146,2021-11-29,0,0
104970061,2020-04-30,0,-9999999999,-9999999999,3146,2021-11-29,0,0
104970061,2020-05-31,57,14,-9999999999,3146,2021-11-29,44044,0
104970061,2020-06-30,7,33,-9999999999,3146,2021-11-29,103818,0
104970061,2020-07-31,7,21,-9999999999,3146,2021-11-29,66066,0
104970061,2020-08-31,9,23,-9999999999,3146,2021-11-29,72358,0
104970061,2020-09-30,11,7,-9999999999,3146,2021-11-29,22022,0
104970061,2020-10-31,19,9,-9999999999,3146,2021-11-29,28314,0
104970061,2020-11-30,16,13,-9999999999,3146,2021-11-29,40898,0
104970061,2020-12-31,9,15,-9999999999,3146,2021-11-29,47190,0
104970061,2021-01-31,13,14,-9999999999,3146,2021-11-29,44044,0
104970061,2021-02-28,43,12,-9999999999,3146,2021-11-29,37752,0
104970061,2021-03-31,65,21,-9999999999,3146,2021-11-29,66066,0
104970061,2021-04-30,1,40,-9999999999,3146,2021-11-29,125840,0
104970061,2021-05-31,0,36,-9999999999,3146,2021-11-29,113256,0
104970061,2021-06-30,2,22,-9999999999,3146,2021-11-29,69212,0
104970061,2021-07-31,59,1,-9999999999,3146,2021-11-29,3146,0
104970061,2021-08-31,23,20,-9999999999,3146,2021-11-29,62920,0
104970061,2021-09-30,14,28,-9999999999,3146,2021-11-29,88088,0
104970061,2021-10-31,16,32,-9999999999,3146,2021-11-29,100672,0
104970061,2021-11-30,61,17,14,3146,2021-11-29,53482,44044
104970061,2021-12-31,20,30,17,3146,2021-11-29,94380,53482
104970061,2022-01-31,31,32,13,3146,2021-11-29,100672,40898
104970111,2020-02-29,3,-9999999999,-9999999999,1338,2021-07-30,0,0
104970111,2020-03-31,1,-9999999999,-9999999999,1338,2021-07-30,0,0
104970111,2020-04-30,31,-9999999999,-9999999999,1338,2021-07-30,0,0
104970111,2020-05-31,45,11,-9999999999,1338,2021-07-30,14718,0
104970111,2020-06-30,5,25,-9999999999,1338,2021-07-30,33450,0
104970111,2020-07-31,39,27,-9999999999,1338,2021-07-30,36126,0
104970111,2020-08-31,4,29,-9999999999,1338,2021-07-30,38802,0
104970111,2020-09-30,16,16,-9999999999,1338,2021-07-30,21408,0
104970111,2020-10-31,6,19,-9999999999,1338,2021-07-30,25422,0
104970111,2020-11-30,0,8,-9999999999,1338,2021-07-30,10704,0
104970111,2020-12-31,47,7,-9999999999,1338,2021-07-30,9366,0
104970111,2021-01-31,41,17,-9999999999,1338,2021-07-30,22746,0
104970111,2021-02-28,28,29,-9999999999,1338,2021-07-30,38802,0
104970111,2021-03-31,42,38,-9999999999,1338,2021-07-30,50844,0
104970111,2021-04-30,57,37,-9999999999,1338,2021-07-30,49506,0
104970111,2021-05-31,5,42,-9999999999,1338,2021-07-30,56196,0
104970111,2021-06-30,17,34,-9999999999,1338,2021-07-30,45492,0
104970111,2021-07-31,18,26,-9999999999,1338,2021-07-30,34788,0
104970111,2021-08-31,2,13,-9999999999,1338,2021-07-30,17394,0
104970111,2021-09-30,13,12,-9999999999,1338,2021-07-30,16056,0
104970111,2021-10-31,13,11,-9999999999,1338,2021-07-30,14718,0
104970111,2021-11-30,9,9,14,1338,2021-07-30,12042,18732
104970111,2021-12-31,32,11,14,1338,2021-07-30,14718,18732
104970111,2022-01-31,17,18,14,1338,2021-07-30,24084,18732
104970120,2020-02-29,12,-9999999999,-9999999999,2384,2021-10-10,0,0
104970120,2020-03-31,6,-9999999999,-9999999999,2384,2021-10-10,0,0
104970120,2020-04-30,24,-9999999999,-9999999999,2384,2021-10-10,0,0
104970120,2020-05-31,63,14,-9999999999,2384,2021-10-10,33376,0
104970120,2020-06-30,40,31,-9999999999,2384,2021-10-10,73904,0
104970120,2020-07-31,0,42,-9999999999,2384,2021-10-10,100128,0
104970120,2020-08-31,5,34,-9999999999,2384,2021-10-10,81056,0
104970120,2020-09-30,32,15,-9999999999,2384,2021-10-10,35760,0
104970120,2020-10-31,28,12,-9999999999,2384,2021-10-10,28608,0
104970120,2020-11-30,9,21,-9999999999,2384,2021-10-10,50064,0
104970120,2020-12-31,6,23,-9999999999,2384,2021-10-10,54832,0
104970120,2021-01-31,0,14,-9999999999,2384,2021-10-10,33376,0
104970120,2021-02-28,14,5,-9999999999,2384,2021-10-10,11920,0
104970120,2021-03-31,9,6,-9999999999,2384,2021-10-10,14304,0
104970120,2021-04-30,34,7,-9999999999,2384,2021-10-10,16688,0
104970120,2021-05-31,3,19,-9999999999,2384,2021-10-10,45296,0
104970120,2021-06-30,0,15,-9999999999,2384,2021-10-10,35760,0
104970120,2021-07-31,0,12,-9999999999,2384,2021-10-10,28608,0
104970120,2021-08-31,55,1,-9999999999,2384,2021-10-10,2384,0
104970120,2021-09-30,40,18,-9999999999,2384,2021-10-10,42912,0
104970120,2021-10-31,24,31,-9999999999,2384,2021-10-10,73904,0
104970120,2021-11-30,22,39,19,2384,2021-10-10,92976,45296
104970120,2021-12-31,3,28,21,2384,2021-10-10,66752,50064
104970120,2022-01-31,3,16,21,2384,2021-10-10,38144,50064
104970135,2020-02-29,28,-9999999999,-9999999999,1350,2021-11-07,0,0
104970135,2020-03-31,60,-9999999999,-9999999999,1350,2021-11-07,0,0
104970135,2020-04-30,28,-9999999999,-9999999999,1350,2021-11-07,0,0
104970135,2020-05-31,13,38,-9999999999,1350,2021-11-07,51300,0
104970135,2020-06-30,7,33,-9999999999,1350,2021-11-07,44550,0
104970135,2020-07-31,4,16,-9999999999,1350,2021-11-07,21600,0
104970135,2020-08-31,31,8,-9999999999,1350,2021-11-07,10800,0
104970135,2020-09-30,19,14,-9999999999,1350,2021-11-07,18900,0
104970135,2020-10-31,26,18,-9999999999,1350,2021-11-07,24300,0
104970135,2020-11-30,5,25,-9999999999,1350,2021-11-07,33750,0
104970135,2020-12-31,0,16,-9999999999,1350,2021-11-07,21600,0
104970135,2021-01-31,17,10,-9999999999,1350,2021-11-07,13500,0
104970135,2021-02-28,22,7,-9999999999,1350,2021-11-07,9450,0
104970135,2021-03-31,2,13,-9999999999,1350,2021-11-07,17550,0
104970135,2021-04-30,35,13,-9999999999,1350,2021-11-07,17550,0
104970135,2021-05-31,1,19,-9999999999,1350,2021-11-07,25650,0
104970135,2021-06-30,36,12,-9999999999,1350,2021-11-07,16200,0
104970135,2021-07-31,25,24,-9999999999,1350,2021-11-07,32400,0
104970135,2021-08-31,1,20,-9999999999,1350,2021-11-07,27000,0
104970135,2021-09-30,22,20,-9999999999,1350,2021-11-07,27000,0
104970135,2021-10-31,35,16,-9999999999,1350,2021-11-07,21600,0
104970135,2021-11-30,17,19,20,1350,2021-11-07,25650,27000
104970135,2021-12-31,15,24,18,1350,2021-11-07,32400,24300
104970135,2022-01-31,23,22,26,1350,2021-11-07,29700,35100
104970148,2020-02-29,26,-9999999999,-9999999999,1772,2021-08-03,0,0
104970148,2020-03-31,2,-9999999999,-9999999999,1772,2021-08-03,0,0
104970148,2020-04-30,4,-9999999999,-9999999999,1772,2021-08-03,0,0
104970148,2020-05-31,20,10,-9999999999,1772,2021-08-03,17720,0
104970148,2020-06-30,41,8,-9999999999,1772,2021-08-03,14176,0
104970148,2020-07-31,18,21,-9999999999,1772,2021-08-03,37212,0
104970148,2020-08-31,5,26,-9999999999,1772,2021-08-03,46072,0
104970148,2020-09-30,7,21,-9999999999,1772,2021-08-03,37212,0
104970148,2020-10-31,6,10,-9999999999,1772,2021-08-03,17720,0
104970148,2020-11-30,0,6,-9999999999,1772,2021-08-03,10632,0
104970148,2020-12-31,21,4,-9999999999,1772,2021-08-03,7088,0
104970148,2021-01-31,5,9,-9999999999,1772,2021-08-03,15948,0
104970148,2021-02-28,7,8,-9999999999,1772,2021-08-03,14176,0
104970148,2021-03-31,36,11,-9999999999,1772,2021-08-03,19492,0
104970148,2021-04-30,35,16,-9999999999,1772,2021-08-03,28352,0
104970148,2021-05-31,13,26,-9999999999,1772,2021-08-03,46072,0
104970148,2021-06-30,46,28,-9999999999,1772,2021-08-03,49616,0
104970148,2021-07-31,30,31,-9999999999,1772,2021-08-03,54932,0
104970148,2021-08-31,60,29,-9999999999,1772,2021-08-03,51388,0
104970148,2021-09-30,32,45,-9999999999,1772,2021-08-03,79740,0
104970148,2021-10-31,0,40,-9999999999,1772,2021-08-03,70880,0
104970148,2021-11-30,27,30,16,1772,2021-08-03,53160,28352
104970148,2021-12-31,45,19,14,1772,2021-08-03,33668,24808
104970148,2022-01-31,16,24,16,1772,2021-08-03,42528,28352
104970159,2020-02-29,6,-9999999999,-9999999999,2467,2021-10-10,0,0
104970159,2020-03-31,12,-9999999999,-9999999999,2467,2021-10-10,0,0
104970159,2020-04-30,35,-9999999999,-9999999999,2467,2021-10-10,0,0
104970159,2020-05-31,5,17,-9999999999,2467,2021-10-10,41939,0
104970159,2020-06-30,5,17,-9999999999,2467,2021-10-10,41939,0
104970159,2020-07-31,26,15,-9999999999,2467,2021-10-10,37005,0
104970159,2020-08-31,8,12,-9999999999,2467,2021-10-10,29604,0
104970159,2020-09-30,31,13,-9999999999,2467,2021-10-10,32071,0
104970159,2020-10-31,7,21,-9999999999,2467,2021-10-10,51807,0
104970159,2020-11-30,42,15,-9999999999,2467,2021-10-10,37005,0
104970159,2020-12-31,9,26,-9999999999,2467,2021-10-10,64142,0
104970159,2021-01-31,3,19,-9999999999,2467,2021-10-10,46873,0
104970159,2021-02-28,36,18,-9999999999,2467,2021-10-10,44406,0
104970159,2021-03-31,4,16,-9999999999,2467,2021-10-10,39472,0
104970159,2021-04-30,17,14,-9999999999,2467,2021-10-10,34538,0
104970159,2021-05-31,7,19,-9999999999,2467,2021-10-10,46873,0
104970159,2021-06-30,6,9,-9999999999,2467,2021-10-10,22203,0
104970159,2021-07-31,2,10,-9999999999,2467,2021-10-10,24670,0
104970159,2021-08-31,26,5,-9999999999,2467,2021-10-10,12335,0
104970159,2021-09-30,3,11,-9999999999,2467,2021-10-10,27137,0
104970159,2021-10-31,8,10,-9999999999,2467,2021-10-10,24670,0
104970159,2021-11-30,26,12,11,2467,2021-10-10,29604,27137
104970159,2021-12-31,38,12,11,2467,2021-10-10,29604,27137
104970159,2022-01-31,33,24,15,2467,2021-10-10,59208,37005
104970173,2020-02-29,3,-9999999999,-9999999999,4235,2021-11-15,0,0
104970173,2020-03-31,8,-9999999999,-9999999999,4235,2021-11-15,0,0
104970173,2020-04-30,5,-9999999999,-9999999999,4235,2021-11-15,0,0
104970173,2020-05-31,48,5,-9999999999,4235,2021-11-15,21175,0
104970173,2020-06-30,23,20,-9999999999,4235,2021-11-15,84700,0
104970173,2020-07-31,8,25,-9999999999,4235,2021-11-15,105875,0
104970173,2020-08-31,51,26,-9999999999,4235,2021-11-15,110110,0
104970173,2020-09-30,21,27,-9999999999,4235,2021-11-15,114345,0
104970173,2020-10-31,16,26,-9999999999,4235,2021-11-15,110110,0
104970173,2020-11-30,22,29,-9999999999,4235,2021-11-15,122815,0
104970173,2020-12-31,25,19,-9999999999,4235,2021-11-15,80465,0
104970173,2021-01-31,9,21,-9999999999,4235,2021-11-15,88935,0
104970173,2021-02-28,14,18,-9999999999,4235,2021-11-15,76230,0
104970173,2021-03-31,4,16,-9999999999,4235,2021-11-15,67760,0
104970173,2021-04-30,9,9,-9999999999,4235,2021-11-15,38115,0
104970173,2021-05-31,20,9,-9999999999,4235,2021-11-15,38115,0
104970173,2021-06-30,25,11,-9999999999,4235,2021-11-15,46585,0
104970173,2021-07-31,51,18,-9999999999,4235,2021-11-15,76230,0
104970173,2021-08-31,39,32,-9999999999,4235,2021-11-15,135520,0
104970173,2021-09-30,35,38,-9999999999,4235,2021-11-15,160930,0
104970173,2021-10-31,8,41,-9999999999,4235,2021-11-15,173635,0
104970173,2021-11-30,62,27,16,4235,2021-11-15,114345,67760
104970173,2021-12-31,9,35,15,4235,2021-11-15,148225,63525
104970173,2022-01-31,11,26,14,4235,2021-11-15,110110,59290
104970174,2020-02-29,17,-9999999999,-9999999999,750,2021-10-02,0,0
104970174,2020-03-31,7,-9999999999,-9999999999,750,2021-10-02,0,0
104970174,2020-04-30,5,-9999999999,-9999999999,750,2021-10-02,0,0
104970174,2020-05-31,1,9,-9999999999,750,2021-10-02,6750,0
104970174,2020-06-30,78,4,-9999999999,750,2021-10-02,3000,0
104970174,2020-07-31,15,28,-9999999999,750,2021-10-02,21000,0
104970174,2020-08-31,25,31,-9999999999,750,2021-10-02,23250,0
104970174,2020-09-30,11,39,-9999999999,750,2021-10-02,29250,0
104970174,2020-10-31,12,17,-9999999999,750,2021-10-02,12750,0
104970174,2020-11-30,15,16,-9999999999,750,2021-10-02,12000,0
104970174,2020-12-31,2,12,-9999999999,750,2021-10-02,9000,0
104970174,2021-01-31,19,9,-9999999999,750,2021-10-02,6750,0
104970174,2021-02-28,15,12,-9999999999,750,2021-10-02,9000,0
104970174,2021-03-31,21,12,-9999999999,750,2021-10-02,9000,0
104970174,2021-04-30,22,18,-9999999999,750,2021-10-02,13500,0
104970174,2021-05-31,50,19,-9999999999,750,2021-10-02,14250,0
104970174,2021-06-30,31,31,-9999999999,750,2021-10-02,23250,0
104970174,2021-07-31,3,34,-9999999999,750,2021-10-02,25500,0
104970174,2021-08-31,13,28,-9999999999,750,2021-10-02,21000,0
104970174,2021-09-30,5,15,-9999999999,750,2021-10-02,11250,0
104970174,2021-10-31,18,7,-9999999999,750,2021-10-02,5250,0
104970174,2021-11-30,54,12,11,750,2021-10-02,9000,8250
104970174,2021-12-31,23,25,15,750,2021-10-02,18750,11250
104970174,2022-01-31,24,31,17,750,2021-10-02,23250,12750
104970194,2020-02-29,38,-9999999999,-9999999999,3439,2021-11-23,0,0
104970194,2020-03-31,19,-9999999999,-9999999999,3439,2021-11-23,0,0
104970194,2020-04-30,18,-9999999999,-9999999999,3439,2021-11-23,0,0
104970194,2020-05-31,31,25,-9999999999,3439,2021-11-23,85975,0
104970194,2020-06-30,22,22,-9999999999,3439,2021-11-23,75658,0
104970194,2020-07-31,11,23,-9999999999,3439,2021-11-23,79097,0
104970194,2020-08-31,37,21,-9999999999,3439,2021-11-23,72219,0
104970194,2020-09-30,6,23,-9999999999,3439,2021-11-23,79097,0
104970194,2020-10-31,0,18,-9999999999,3439,2021-11-23,61902,0
104970194,2020-11-30,32,14,-9999999999,3439,2021-11-23,48146,0
104970194,2020-12-31,16,12,-9999999999,3439,2021-11-23,41268,0
104970194,2021-01-31,8,16,-9999999999,3439,2021-11-23,55024,0
104970194,2021-02-28,4,18,-9999999999,3439,2021-11-23,61902,0
104970194,2021-03-31,28,9,-9999999999,3439,2021-11-23,30951,0
104970194,2021-04-30,34,13,-9999999999,3439,2021-11-23,44707,0
104970194,2021-05-31,20,22,-9999999999,3439,2021-11-23,75658,0
104970194,2021-06-30,0,27,-9999999999,3439,2021-11-23,92853,0
104970194,2021-07-31,9,18,-9999999999,3439,2021-11-23,61902,0
104970194,2021-08-31,25,9,-9999999999,3439,2021-11-23,30951,0
104970194,2021-09-30,31,11,-9999999999,3439,2021-11-23,37829,0
104970194,2021-10-31,34,21,-9999999999,3439,2021-11-23,72219,0
104970194,2021-11-30,1,30,23,3439,2021-11-23,103170,79097
104970194,2021-12-31,14,22,21,3439,2021-11-23,75658,72219
104970194,2022-01-31,20,16,20,3439,2021-11-23,55024,68780
104970204,2020-02-29,21,-9999999999,-9999999999,2428,2021-07-27,0,0
104970204,2020-03-31,6,-9999999999,-9999999999,2428,2021-07-27,0,0
104970204,2020-04-30,16,-9999999999,-9999999999,2428,2021-07-27,0,0
104970204,2020-05-31,27,14,-9999999999,2428,2021-07-27,33992,0
104970204,2020-06-30,29,16,-9999999999,2428,2021-07-27,38848,0
104970204,2020-07-31,6,24,-9999999999,2428,2021-07-27,58272,0
104970204,2020-08-31,7,20,-9999999999,2428,2021-07-27,48560,0
104970204,2020-09-30,31,14,-9999999999,2428,2021-07-27,33992,0
104970204,2020-10-31,1,14,-9999999999,2428,2021-07-27,33992,0
104970204,2020-11-30,41,13,-9999999999,2428,2021-07-27,31564,0
104970204,2020-12-31,12,24,-9999999999,2428,2021-07-27,58272,0
104970204,2021-01-31,7,18,-9999999999,2428,2021-07-27,43704,0
104970204,2021-02-28,2,20,-9999999999,2428,2021-07-27,48560,0
104970204,2021-03-31,32,7,-9999999999,2428,2021-07-27,16996,0
104970204,2021-04-30,1,13,-9999999999,2428,2021-07-27,31564,0
104970204,2021-05-31,20,11,-9999999999,2428,2021-07-27,26708,0
104970204,2021-06-30,21,17,-9999999999,2428,2021-07-27,41276,0
104970204,2021-07-31,4,14,-9999999999,2428,2021-07-27,33992,0
104970204,2021-08-31,7,15,-9999999999,2428,2021-07-27,36420,0
104970204,2021-09-30,9,10,-9999999999,2428,2021-07-27,24280,0
104970204,2021-10-31,5,6,-9999999999,2428,2021-07-27,14568,0
104970204,2021-11-30,7,7,11,2428,2021-07-27,16996,26708
104970204,2021-12-31,14,7,15,2428,2021-07-27,16996,36420
104970204,2022-01-31,2,8,17,2428,2021-07-27,19424,41276
104970218,2020-02-29,7,-9999999999,-9999999999,4813,2021-10-11,0,0
104970218,2020-03-31,28,-9999999999,-9999999999,4813,2021-10-11,0,0
104970218,2020-04-30,19,-9999999999,-9999999999,4813,2021-10-11,0,0
104970218,2020-05-31,8,18,-9999999999,4813,2021-10-11,86634,0
104970218,2020-06-30,3,18,-9999999999,4813,2021-10-11,86634,0
104970218,2020-07-31,41,10,-9999999999,4813,2021-10-11,48130,0
104970218,2020-08-31,5,17,-9999999999,4813,2021-10-11,81821,0
104970218,2020-09-30,12,16,-9999999999,4813,2021-10-11,77008,0
104970218,2020-10-31,8,19,-9999999999,4813,2021-10-11,91447,0
104970218,2020-11-30,13,8,-9999999999,4813,2021-10-11,38504,0
104970218,2020-12-31,10,11,-9999999999,4813,2021-10-11,52943,0
104970218,2021-01-31,16,10,-9999999999,4813,2021-10-11,48130,0
104970218,2021-02-28,35,13,-9999999999,4813,2021-10-11,62569,0
104970218,2021-03-31,41,20,-9999999999,4813,2021-10-11,96260,0
104970218,2021-04-30,27,30,-9999999999,4813,2021-10-11,144390,0
104970218,2021-05-31,58,34,-9999999999,4813,2021-10-11,163642,0
104970218,2021-06-30,7,42,-9999999999,4813,2021-10-11,202146,0
104970218,2021-07-31,18,30,-9999999999,4813,2021-10-11,144390,0
104970218,2021-08-31,24,27,-9999999999,4813,2021-10-11,129951,0
104970218,2021-09-30,12,16,-9999999999,4813,2021-10-11,77008,0
104970218,2021-10-31,3,18,-9999999999,4813,2021-10-11,86634,0
104970218,2021-11-30,1,13,11,4813,2021-10-11,62569,52943
104970218,2021-12-31,4,5,14,4813,2021-10-11,24065,67382
104970218,2022-01-31,14,2,13,4813,2021-10-11,9626,62569
104970219,2020-02-29,84,-9999999999,-9999999999,1549,2021-11-25,0,0
104970219,2020-03-31,28,-9999999999,-9999999999,1549,2021-11-25,0,0
104970219,2020-04-30,53,-9999999999,-9999999999,1549,2021-11-25,0,0
104970219,2020-05-31,15,55,-9999999999,1549,2021-11-25,85195,0
104970219,2020-06-30,1,32,-9999999999,1549,2021-11-25,49568,0
104970219,2020-07-31,46,23,-9999999999,1549,2021-11-25,35627,0
104970219,2020-08-31,15,20,-9999999999,1549,2021-11-25,30980,0
104970219,2020-09-30,16,20,-9999999999,1549,2021-11-25,30980,0
104970219,2020-10-31,26,25,-9999999999,1549,2021-11-25,38725,0
104970219,2020-11-30,22,19,-9999999999,1549,2021-11-25,29431,0
104970219,2020-12-31,21,21,-9999999999,1549,2021-11-25,32529,0
104970219,2021-01-31,43,23,-9999999999,1549,2021-11-25,35627,0
104970219,2021-02-28,13,28,-9999999999,1549,2021-11-25,43372,0
104970219,2021-03-31,49,25,-9999999999,1549,2021-11-25,38725,0
104970219,2021-04-30,18,35,-9999999999,1549,2021-11-25,54215,0
104970219,2021-05-31,25,26,-9999999999,1549,2021-11-25,40274,0
104970219,2021-06-30,14,30,-9999999999,1549,2021-11-25,46470,0
104970219,2021-07-31,11,19,-9999999999,1549,2021-11-25,29431,0
104970219,2021-08-31,8,16,-9999999999,1549,2021-11-25,24784,0
104970219,2021-09-30,41,11,-9999999999,1549,2021-11-25,17039,0
104970219,2021-10-31,43,20,-9999999999,1549,2021-11-25,30980,0
104970219,2021-11-30,14,30,27,1549,2021-11-25,46470,41823
104970219,2021-12-31,20,32,29,1549,2021-11-25,49568,44921
104970219,2022-01-31,23,25,30,1549,2021-11-25,38725,46470
104970223,2020-02-29,17,-9999999999,-9999999999,2573,2021-12-01,0,0
104970223,2020-03-31,51,-9999999999,-9999999999,2573,2021-12-01,0,0
104970223,2020-04-30,14,-9999999999,-9999999999,2573,2021-12-01,0,0
104970223,2020-05-31,16,27,-9999999999,2573,2021-12-01,69471,0
104970223,2020-06-30,5,27,-9999999999,2573,2021-12-01,69471,0
104970223,2020-07-31,14,11,-9999999999,2573,2021-12-01,28303,0
104970223,2020-08-31,12,11,-9999999999,2573,2021-12-01,28303,0
104970223,2020-09-30,7,10,-9999999999,2573,2021-12-01,25730,0
104970223,2020-10-31,13,11,-9999999999,2573,2021-12-01,28303,0
104970223,2020-11-30,16,10,-9999999999,2573,2021-12-01,25730,0
104970223,2020-12-31,19,12,-9999999999,2573,2021-12-01,30876,0
104970223,2021-01-31,3,16,-9999999999,2573,2021-12-01,41168,0
104970223,2021-02-28,32,12,-9999999999,2573,2021-12-01,30876,0
104970223,2021-03-31,6,18,-9999999999,2573,2021-12-01,46314,0
104970223,2021-04-30,4,13,-9999999999,2573,2021-12-01,33449,0
104970223,2021-05-31,9,14,-9999999999,2573,2021-12-01,36022,0
104970223,2021-06-30,19,6,-9999999999,2573,2021-12-01,15438,0
104970223,2021-07-31,11,10,-9999999999,2573,2021-12-01,25730,0
104970223,2021-08-31,24,13,-9999999999,2573,2021-12-01,33449,0
104970223,2021-09-30,6,18,-9999999999,2573,2021-12-01,46314,0
104970223,2021-10-31,19,13,-9999999999,2573,2021-12-01,33449,0
104970223,2021-11-30,27,16,17,2573,2021-12-01,41168,43741
104970223,2021-12-31,30,17,19,2573,2021-12-01,43741,48887
104970223,2022-01-31,12,25,21,2573,2021-12-01,64325,54033
104970243,2020-02-29,1,-9999999999,-9999999999,1660,2021-11-08,0,0
104970243,2020-03-31,37,-9999999999,-9999999999,1660,2021-11-08,0,0
104970243,2020-04-30,23,-9999999999,-9999999999,1660,2021-11-08,0,0
104970243,2020-05-31,1,20,-9999999999,1660,2021-11-08,33200,0
104970243,2020-06-30,11,20,-9999999999,1660,2021-11-08,33200,0
104970243,2020-07-31,33,11,-9999999999,1660,2021-11-08,18260,0
104970243,2020-08-31,13,15,-9999999999,1660,2021-11-08,24900,0
104970243,2020-09-30,13,19,-9999999999,1660,2021-11-08,31540,0
104970243,2020-10-31,4,19,-9999999999,1660,2021-11-08,31540,0
104970243,2020-11-30,12,10,-9999999999,1660,2021-11-08,16600,0
104970243,2020-12-31,21,9,-9999999999,1660,2021-11-08,14940,0
104970243,2021-01-31,2,12,-9999999999,1660,2021-11-08,19920,0
104970243,2021-02-28,6,11,-9999999999,1660,2021-11-08,18260,0
104970243,2021-03-31,53,9,-9999999999,1660,2021-11-08,14940,0
104970243,2021-04-30,30,20,-9999999999,1660,2021-11-08,33200,0
104970243,2021-05-31,9,29,-9999999999,1660,2021-11-08,48140,0
104970243,2021-06-30,5,30,-9999999999,1660,2021-11-08,49800,0
104970243,2021-07-31,1,14,-9999999999,1660,2021-11-08,23240,0
104970243,2021-08-31,21,5,-9999999999,1660,2021-11-08,8300,0
