NUMERO_REGISTRO_PRODUTO,IDENTIFICADOR_DO_ITEM,NOME_PRODUTO,DATA_DE_PEDIDO_DO_ITEM,DATA_DE_ENTRADA_DO_ITEM,DATA_VENCIMENTO_REGISTRO,QUANTIDADE,CUSTO_DE_AQUISICAO
112130296,25351030547,EXPANGEL 4%,2021-10-02,2021-12-31,2022-06-24,201,1027
135690311,25351195661,FINASTERIDA,2019-10-31,2020-01-31,2020-07-09,34,3846
135690311,25351195661,FINASTERIDA,2019-11-29,2020-02-29,2020-08-07,28,3846
135690311,25351195661,FINASTERIDA,2019-12-30,2020-03-31,2020-09-07,91,3846
135690311,25351195661,FINASTERIDA,2020-01-29,2020-04-30,2020-10-07,96,3846
135690311,25351195661,FINASTERIDA,2020-02-29,2020-05-31,2020-11-07,56,3846
135690311,25351195661,FINASTERIDA,2020-03-30,2020-06-30,2020-12-07,138,3846
135690311,25351195661,FINASTERIDA,2020-04-30,2020-07-31,2021-01-07,76,3846
135690311,25351195661,FINASTERIDA,2020-05-31,2020-08-31,2021-02-07,72,3846
135690311,25351195661,FINASTERIDA,2020-06-30,2020-09-30,2021-03-09,80,3846
135690311,25351195661,FINASTERIDA,2020-07-31,2020-10-31,2021-04-09,21,3846
135690311,25351195661,FINASTERIDA,2020-08-30,2020-11-30,2021-05-09,109,3846
135690311,25351195661,FINASTERIDA,2020-09-30,2020-12-31,2021-06-09,24,3846
135690311,25351195661,FINASTERIDA,2020-10-31,2021-01-31,2021-07-10,93,3846
135690311,25351195661,FINASTERIDA,2020-11-28,2021-02-28,2021-08-07,51,3846
135690311,25351195661,FINASTERIDA,2020-12-29,2021-03-31,2021-09-07,10,3846
135690311,25351195661,FINASTERIDA,2021-01-28,2021-04-30,2021-10-07,118,3846
135690311,25351195661,FINASTERIDA,2021-02-28,2021-05-31,2021-11-07,96,3846
135690311,25351195661,FINASTERIDA,2021-03-30,2021-06-30,2021-12-07,38,3846
135690311,25351195661,FINASTERIDA,2021-04-30,2021-07-31,2022-01-07,33,3846
135690311,25351195661,FINASTERIDA,2021-05-31,2021-08-31,2022-02-07,90,3846
135690311,25351195661,FINASTERIDA,2021-06-30,2021-09-30,2022-03-09,122,3846
135690311,25351195661,FINASTERIDA,2021-07-31,2021-10-31,2022-04-09,7,3846
135690311,25351195661,FINASTERIDA,2021-08-30,2021-11-30,2022-05-09,58,3846
135690311,25351195661,FINASTERIDA,2021-09-30,2021-12-31,2022-06-09,25,3846
105730252,25000004041,FLAGASS BABY,2019-12-12,2020-01-31,2020-03-23,61,995
105730252,25000004041,FLAGASS BABY,2020-01-10,2020-02-29,2020-04-21,154,995
105730252,25000004041,FLAGASS BABY,2020-02-10,2020-03-31,2020-05-22,99,995
105730252,25000004041,FLAGASS BABY,2020-03-11,2020-04-30,2020-06-21,108,995
105730252,25000004041,FLAGASS BABY,2020-04-11,2020-05-31,2020-07-22,77,995
105730252,25000004041,FLAGASS BABY,2020-05-11,2020-06-30,2020-08-21,59,995
105730252,25000004041,FLAGASS BABY,2020-06-11,2020-07-31,2020-09-21,143,995
105730252,25000004041,FLAGASS BABY,2020-07-12,2020-08-31,2020-10-22,3,995
105730252,25000004041,FLAGASS BABY,2020-08-11,2020-09-30,2020-11-21,107,995
105730252,25000004041,FLAGASS BABY,2020-09-11,2020-10-31,2020-12-22,115,995
105730252,25000004041,FLAGASS BABY,2020-10-11,2020-11-30,2021-01-21,108,995
105730252,25000004041,FLAGASS BABY,2020-11-11,2020-12-31,2021-02-21,5,995
105730252,25000004041,FLAGASS BABY,2020-12-12,2021-01-31,2021-03-24,43,995
105730252,25000004041,FLAGASS BABY,2021-01-09,2021-02-28,2021-04-21,55,995
105730252,25000004041,FLAGASS BABY,2021-02-09,2021-03-31,2021-05-22,30,995
105730252,25000004041,FLAGASS BABY,2021-03-11,2021-04-30,2021-06-21,92,995
105730252,25000004041,FLAGASS BABY,2021-04-11,2021-05-31,2021-07-22,93,995
105730252,25000004041,FLAGASS BABY,2021-05-11,2021-06-30,2021-08-21,12,995
105730252,25000004041,FLAGASS BABY,2021-06-11,2021-07-31,2021-09-21,141,995
105730252,25000004041,FLAGASS BABY,2021-07-12,2021-08-31,2021-10-22,70,995
105730252,25000004041,FLAGASS BABY,2021-08-11,2021-09-30,2021-11-21,168,995
105730252,25000004041,FLAGASS BABY,2021-09-11,2021-10-31,2021-12-22,36,995
105730252,25000004041,FLAGASS BABY,2021-10-11,2021-11-30,2022-01-21,124,995
105730252,25000004041,FLAGASS BABY,2021-11-11,2021-12-31,2022-02-21,111,995
178170078,25351028931,FONERGIN,2019-10-16,2020-01-31,2020-05-10,59,5664
178170078,25351028931,FONERGIN,2019-11-14,2020-02-29,2020-06-08,65,5664
178170078,25351028931,FONERGIN,2019-12-15,2020-03-31,2020-07-09,10,5664
178170078,25351028931,FONERGIN,2020-01-14,2020-04-30,2020-08-08,9,5664
178170078,25351028931,FONERGIN,2020-02-14,2020-05-31,2020-09-08,9,5664
178170078,25351028931,FONERGIN,2020-03-15,2020-06-30,2020-10-08,73,5664
178170078,25351028931,FONERGIN,2020-04-15,2020-07-31,2020-11-08,56,5664
178170078,25351028931,FONERGIN,2020-05-16,2020-08-31,2020-12-09,84,5664
178170078,25351028931,FONERGIN,2020-06-15,2020-09-30,2021-01-08,41,5664
178170078,25351028931,FONERGIN,2020-07-16,2020-10-31,2021-02-08,26,5664
178170078,25351028931,FONERGIN,2020-08-15,2020-11-30,2021-03-10,57,5664
178170078,25351028931,FONERGIN,2020-09-15,2020-12-31,2021-04-10,56,5664
178170078,25351028931,FONERGIN,2020-10-16,2021-01-31,2021-05-11,173,5664
178170078,25351028931,FONERGIN,2020-11-13,2021-02-28,2021-06-08,29,5664
178170078,25351028931,FONERGIN,2020-12-14,2021-03-31,2021-07-09,199,5664
178170078,25351028931,FONERGIN,2021-01-13,2021-04-30,2021-08-08,3,5664
178170078,25351028931,FONERGIN,2021-02-13,2021-05-31,2021-09-08,18,5664
178170078,25351028931,FONERGIN,2021-03-15,2021-06-30,2021-10-08,45,5664
178170078,25351028931,FONERGIN,2021-04-15,2021-07-31,2021-11-08,85,5664
178170078,25351028931,FONERGIN,2021-05-16,2021-08-31,2021-12-09,71,5664
178170078,25351028931,FONERGIN,2021-06-15,2021-09-30,2022-01-08,37,5664
178170078,25351028931,FONERGIN,2021-07-16,2021-10-31,2022-02-08,119,5664
178170078,25351028931,FONERGIN,2021-08-15,2021-11-30,2022-03-10,66,5664
178170078,25351028931,FONERGIN,2021-09-15,2021-12-31,2022-04-10,189,5664
100470115,25000007935,FÓRMULA 28,2019-09-21,2020-01-31,2020-06-07,111,1014
100470115,25000007935,FÓRMULA 28,2019-10-20,2020-02-29,2020-07-06,33,1014
100470115,25000007935,FÓRMULA 28,2019-11-20,2020-03-31,2020-08-06,6,1014
100470115,25000007935,FÓRMULA 28,2019-12-20,2020-04-30,2020-09-05,19,1014
100470115,25000007935,FÓRMULA 28,2020-01-20,2020-05-31,2020-10-06,124,1014
100470115,25000007935,FÓRMULA 28,2020-02-19,2020-06-30,2020-11-05,68,1014
100470115,25000007935,FÓRMULA 28,2020-03-21,2020-07-31,2020-12-06,12,1014
100470115,25000007935,FÓRMULA 28,2020-04-21,2020-08-31,2021-01-06,87,1014
100470115,25000007935,FÓRMULA 28,2020-05-21,2020-09-30,2021-02-05,158,1014
100470115,25000007935,FÓRMULA 28,2020-06-21,2020-10-31,2021-03-08,56,1014
100470115,25000007935,FÓRMULA 28,2020-07-21,2020-11-30,2021-04-07,87,1014
100470115,25000007935,FÓRMULA 28,2020-08-21,2020-12-31,2021-05-08,156,1014
100470115,25000007935,FÓRMULA 28,2020-09-21,2021-01-31,2021-06-08,56,1014
100470115,25000007935,FÓRMULA 28,2020-10-19,2021-02-28,2021-07-06,116,1014
100470115,25000007935,FÓRMULA 28,2020-11-19,2021-03-31,2021-08-06,25,1014
100470115,25000007935,FÓRMULA 28,2020-12-19,2021-04-30,2021-09-05,16,1014
100470115,25000007935,FÓRMULA 28,2021-01-19,2021-05-31,2021-10-06,46,1014
100470115,25000007935,FÓRMULA 28,2021-02-18,2021-06-30,2021-11-05,121,1014
100470115,25000007935,FÓRMULA 28,2021-03-21,2021-07-31,2021-12-06,19,1014
100470115,25000007935,FÓRMULA 28,2021-04-21,2021-08-31,2022-01-06,61,1014
100470115,25000007935,FÓRMULA 28,2021-05-21,2021-09-30,2022-02-05,21,1014
100470115,25000007935,FÓRMULA 28,2021-06-21,2021-10-31,2022-03-08,48,1014
100470115,25000007935,FÓRMULA 28,2021-07-21,2021-11-30,2022-04-07,88,1014
100470115,25000007935,FÓRMULA 28,2021-08-21,2021-12-31,2022-05-08,81,1014
121070008,25351039879,HIPERIFLORA,2019-10-05,2020-01-31,2020-06-23,113,3228
121070008,25351039879,HIPERIFLORA,2019-11-03,2020-02-29,2020-07-22,65,3228
121070008,25351039879,HIPERIFLORA,2019-12-04,2020-03-31,2020-08-22,21,3228
121070008,25351039879,HIPERIFLORA,2020-01-03,2020-04-30,2020-09-21,23,3228
121070008,25351039879,HIPERIFLORA,2020-02-03,2020-05-31,2020-10-22,112,3228
121070008,25351039879,HIPERIFLORA,2020-03-04,2020-06-30,2020-11-21,153,3228
121070008,25351039879,HIPERIFLORA,2020-04-04,2020-07-31,2020-12-22,155,3228
121070008,25351039879,HIPERIFLORA,2020-05-05,2020-08-31,2021-01-22,22,3228
121070008,25351039879,HIPERIFLORA,2020-06-04,2020-09-30,2021-02-21,146,3228
121070008,25351039879,HIPERIFLORA,2020-07-05,2020-10-31,2021-03-24,43,3228
121070008,25351039879,HIPERIFLORA,2020-08-04,2020-11-30,2021-04-23,193,3228
121070008,25351039879,HIPERIFLORA,2020-09-04,2020-12-31,2021-05-24,17,3228
121070008,25351039879,HIPERIFLORA,2020-10-05,2021-01-31,2021-06-24,38,3228
121070008,25351039879,HIPERIFLORA,2020-11-02,2021-02-28,2021-07-22,111,3228
121070008,25351039879,HIPERIFLORA,2020-12-03,2021-03-31,2021-08-22,39,3228
121070008,25351039879,HIPERIFLORA,2021-01-02,2021-04-30,2021-09-21,39,3228
121070008,25351039879,HIPERIFLORA,2021-02-02,2021-05-31,2021-10-22,22,3228
121070008,25351039879,HIPERIFLORA,2021-03-04,2021-06-30,2021-11-21,94,3228
121070008,25351039879,HIPERIFLORA,2021-04-04,2021-07-31,2021-12-22,64,3228
121070008,25351039879,HIPERIFLORA,2021-05-05,2021-08-31,2022-01-22,1,3228
121070008,25351039879,HIPERIFLORA,2021-06-04,2021-09-30,2022-02-21,67,3228
121070008,25351039879,HIPERIFLORA,2021-07-05,2021-10-31,2022-03-24,124,3228
121070008,25351039879,HIPERIFLORA,2021-08-04,2021-11-30,2022-04-23,55,3228
121070008,25351039879,HIPERIFLORA,2021-09-04,2021-12-31,2022-05-24,95,3228
126750353,25351407297,HIPOVAS,2019-10-16,2020-01-31,2020-07-12,167,1113
126750353,25351407297,HIPOVAS,2019-11-14,2020-02-29,2020-08-10,50,1113
126750353,25351407297,HIPOVAS,2019-12-15,2020-03-31,2020-09-10,107,1113
126750353,25351407297,HIPOVAS,2020-01-14,2020-04-30,2020-10-10,27,1113
126750353,25351407297,HIPOVAS,2020-02-14,2020-05-31,2020-11-10,9,1113
126750353,25351407297,HIPOVAS,2020-03-15,2020-06-30,2020-12-10,217,1113
126750353,25351407297,HIPOVAS,2020-04-15,2020-07-31,2021-01-10,62,1113
126750353,25351407297,HIPOVAS,2020-05-16,2020-08-31,2021-02-10,161,1113
126750353,25351407297,HIPOVAS,2020-06-15,2020-09-30,2021-03-12,131,1113
126750353,25351407297,HIPOVAS,2020-07-16,2020-10-31,2021-04-12,137,1113
126750353,25351407297,HIPOVAS,2020-08-15,2020-11-30,2021-05-12,142,1113
126750353,25351407297,HIPOVAS,2020-09-15,2020-12-31,2021-06-12,148,1113
126750353,25351407297,HIPOVAS,2020-10-16,2021-01-31,2021-07-13,219,1113
126750353,25351407297,HIPOVAS,2020-11-13,2021-02-28,2021-08-10,48,1113
126750353,25351407297,HIPOVAS,2020-12-14,2021-03-31,2021-09-10,60,1113
126750353,25351407297,HIPOVAS,2021-01-13,2021-04-30,2021-10-10,49,1113
126750353,25351407297,HIPOVAS,2021-02-13,2021-05-31,2021-11-10,44,1113
126750353,25351407297,HIPOVAS,2021-03-15,2021-06-30,2021-12-10,91,1113
126750353,25351407297,HIPOVAS,2021-04-15,2021-07-31,2022-01-10,105,1113
126750353,25351407297,HIPOVAS,2021-05-16,2021-08-31,2022-02-10,68,1113
126750353,25351407297,HIPOVAS,2021-06-15,2021-09-30,2022-03-12,149,1113
126750353,25351407297,HIPOVAS,2021-07-16,2021-10-31,2022-04-12,154,1113
126750353,25351407297,HIPOVAS,2021-08-15,2021-11-30,2022-05-12,146,1113
126750353,25351407297,HIPOVAS,2021-09-15,2021-12-31,2022-06-12,16,1113
115570061,25351016686,HIZOFITO,2019-12-24,2020-01-31,2020-06-18,32,778
115570061,25351016686,HIZOFITO,2020-01-22,2020-02-29,2020-07-17,177,778
115570061,25351016686,HIZOFITO,2020-02-22,2020-03-31,2020-08-17,1,778
115570061,25351016686,HIZOFITO,2020-03-23,2020-04-30,2020-09-16,45,778
115570061,25351016686,HIZOFITO,2020-04-23,2020-05-31,2020-10-17,183,778
115570061,25351016686,HIZOFITO,2020-05-23,2020-06-30,2020-11-16,202,778
115570061,25351016686,HIZOFITO,2020-06-23,2020-07-31,2020-12-17,5,778
115570061,25351016686,HIZOFITO,2020-07-24,2020-08-31,2021-01-17,87,778
115570061,25351016686,HIZOFITO,2020-08-23,2020-09-30,2021-02-16,63,778
115570061,25351016686,HIZOFITO,2020-09-23,2020-10-31,2021-03-19,103,778
115570061,25351016686,HIZOFITO,2020-10-23,2020-11-30,2021-04-18,27,778
115570061,25351016686,HIZOFITO,2020-11-23,2020-12-31,2021-05-19,204,778
115570061,25351016686,HIZOFITO,2020-12-24,2021-01-31,2021-06-19,180,778
115570061,25351016686,HIZOFITO,2021-01-21,2021-02-28,2021-07-17,170,778
115570061,25351016686,HIZOFITO,2021-02-21,2021-03-31,2021-08-17,89,778
115570061,25351016686,HIZOFITO,2021-03-23,2021-04-30,2021-09-16,18,778
115570061,25351016686,HIZOFITO,2021-04-23,2021-05-31,2021-10-17,53,778
115570061,25351016686,HIZOFITO,2021-05-23,2021-06-30,2021-11-16,203,778
115570061,25351016686,HIZOFITO,2021-06-23,2021-07-31,2021-12-17,155,778
115570061,25351016686,HIZOFITO,2021-07-24,2021-08-31,2022-01-17,47,778
115570061,25351016686,HIZOFITO,2021-08-23,2021-09-30,2022-02-16,14,778
115570061,25351016686,HIZOFITO,2021-09-23,2021-10-31,2022-03-19,119,778
115570061,25351016686,HIZOFITO,2021-10-23,2021-11-30,2022-04-18,35,778
115570061,25351016686,HIZOFITO,2021-11-23,2021-12-31,2022-05-19,12,778
105250010,25351021231,KARVIL,2019-12-31,2020-01-31,2020-07-13,52,4990
105250010,25351021231,KARVIL,2020-01-29,2020-02-29,2020-08-11,64,4990
105250010,25351021231,KARVIL,2020-02-29,2020-03-31,2020-09-11,95,4990
105250010,25351021231,KARVIL,2020-03-30,2020-04-30,2020-10-11,36,4990
105250010,25351021231,KARVIL,2020-04-30,2020-05-31,2020-11-11,4,4990
105250010,25351021231,KARVIL,2020-05-30,2020-06-30,2020-12-11,24,4990
105250010,25351021231,KARVIL,2020-06-30,2020-07-31,2021-01-11,13,4990
105250010,25351021231,KARVIL,2020-07-31,2020-08-31,2021-02-11,107,4990
105250010,25351021231,KARVIL,2020-08-30,2020-09-30,2021-03-13,32,4990
105250010,25351021231,KARVIL,2020-09-30,2020-10-31,2021-04-13,186,4990
105250010,25351021231,KARVIL,2020-10-30,2020-11-30,2021-05-13,139,4990
105250010,25351021231,KARVIL,2020-11-30,2020-12-31,2021-06-13,5,4990
105250010,25351021231,KARVIL,2020-12-31,2021-01-31,2021-07-14,87,4990
105250010,25351021231,KARVIL,2021-01-28,2021-02-28,2021-08-11,79,4990
105250010,25351021231,KARVIL,2021-02-28,2021-03-31,2021-09-11,105,4990
105250010,25351021231,KARVIL,2021-03-30,2021-04-30,2021-10-11,5,4990
105250010,25351021231,KARVIL,2021-04-30,2021-05-31,2021-11-11,9,4990
105250010,25351021231,KARVIL,2021-05-30,2021-06-30,2021-12-11,116,4990
105250010,25351021231,KARVIL,2021-06-30,2021-07-31,2022-01-11,142,4990
105250010,25351021231,KARVIL,2021-07-31,2021-08-31,2022-02-11,42,4990
105250010,25351021231,KARVIL,2021-08-30,2021-09-30,2022-03-13,239,4990
105250010,25351021231,KARVIL,2021-09-30,2021-10-31,2022-04-13,63,4990
105250010,25351021231,KARVIL,2021-10-30,2021-11-30,2022-05-13,54,4990
105250010,25351021231,KARVIL,2021-11-30,2021-12-31,2022-06-13,15,4990
105350131,25351006430,LERGITEC,2019-12-13,2020-01-31,2020-05-30,2,2647
105350131,25351006430,LERGITEC,2020-01-11,2020-02-29,2020-06-28,87,2647
105350131,25351006430,LERGITEC,2020-02-11,2020-03-31,2020-07-29,106,2647
105350131,25351006430,LERGITEC,2020-03-12,2020-04-30,2020-08-28,15,2647
105350131,25351006430,LERGITEC,2020-04-12,2020-05-31,2020-09-28,23,2647
105350131,25351006430,LERGITEC,2020-05-12,2020-06-30,2020-10-28,49,2647
105350131,25351006430,LERGITEC,2020-06-12,2020-07-31,2020-11-28,123,2647
105350131,25351006430,LERGITEC,2020-07-13,2020-08-31,2020-12-29,127,2647
105350131,25351006430,LERGITEC,2020-08-12,2020-09-30,2021-01-28,161,2647
105350131,25351006430,LERGITEC,2020-09-12,2020-10-31,2021-02-28,68,2647
105350131,25351006430,LERGITEC,2020-10-12,2020-11-30,2021-03-30,71,2647
105350131,25351006430,LERGITEC,2020-11-12,2020-12-31,2021-04-30,186,2647
105350131,25351006430,LERGITEC,2020-12-13,2021-01-31,2021-05-31,152,2647
105350131,25351006430,LERGITEC,2021-01-10,2021-02-28,2021-06-28,97,2647
105350131,25351006430,LERGITEC,2021-02-10,2021-03-31,2021-07-29,69,2647
105350131,25351006430,LERGITEC,2021-03-12,2021-04-30,2021-08-28,23,2647
105350131,25351006430,LERGITEC,2021-04-12,2021-05-31,2021-09-28,144,2647
105350131,25351006430,LERGITEC,2021-05-12,2021-06-30,2021-10-28,84,2647
105350131,25351006430,LERGITEC,2021-06-12,2021-07-31,2021-11-28,18,2647
105350131,25351006430,LERGITEC,2021-07-13,2021-08-31,2021-12-29,60,2647
105350131,25351006430,LERGITEC,2021-08-12,2021-09-30,2022-01-28,49,2647
105350131,25351006430,LERGITEC,2021-09-12,2021-10-31,2022-02-28,30,2647
105350131,25351006430,LERGITEC,2021-10-12,2021-11-30,2022-03-30,30,2647
105350131,25351006430,LERGITEC,2021-11-12,2021-12-31,2022-04-30,25,2647
105830664,25351540251,LIPISTATINA,2019-12-13,2020-01-31,2020-05-30,181,2647
105830664,25351540251,LIPISTATINA,2020-01-11,2020-02-29,2020-06-28,164,2647
105830664,25351540251,LIPISTATINA,2020-02-11,2020-03-31,2020-07-29,28,2647
105830664,25351540251,LIPISTATINA,2020-03-12,2020-04-30,2020-08-28,131,2647
105830664,25351540251,LIPISTATINA,2020-04-12,2020-05-31,2020-09-28,34,2647
105830664,25351540251,LIPISTATINA,2020-05-12,2020-06-30,2020-10-28,154,2647
105830664,25351540251,LIPISTATINA,2020-06-12,2020-07-31,2020-11-28,54,2647
105830664,25351540251,LIPISTATINA,2020-07-13,2020-08-31,2020-12-29,24,2647
105830664,25351540251,LIPISTATINA,2020-08-12,2020-09-30,2021-01-28,27,2647
105830664,25351540251,LIPISTATINA,2020-09-12,2020-10-31,2021-02-28,45,2647
105830664,25351540251,LIPISTATINA,2020-10-12,2020-11-30,2021-03-30,23,2647
105830664,25351540251,LIPISTATINA,2020-11-12,2020-12-31,2021-04-30,191,2647
105830664,25351540251,LIPISTATINA,2020-12-13,2021-01-31,2021-05-31,127,2647
105830664,25351540251,LIPISTATINA,2021-01-10,2021-02-28,2021-06-28,76,2647
105830664,25351540251,LIPISTATINA,2021-02-10,2021-03-31,2021-07-29,108,2647
105830664,25351540251,LIPISTATINA,2021-03-12,2021-04-30,2021-08-28,97,2647
105830664,25351540251,LIPISTATINA,2021-04-12,2021-05-31,2021-09-28,134,2647
105830664,25351540251,LIPISTATINA,2021-05-12,2021-06-30,2021-10-28,44,2647
105830664,25351540251,LIPISTATINA,2021-06-12,2021-07-31,2021-11-28,15,2647
105830664,25351540251,LIPISTATINA,2021-07-13,2021-08-31,2021-12-29,65,2647
105830664,25351540251,LIPISTATINA,2021-08-12,2021-09-30,2022-01-28,99,2647
105830664,25351540251,LIPISTATINA,2021-09-12,2021-10-31,2022-02-28,111,2647
105830664,25351540251,LIPISTATINA,2021-10-12,2021-11-30,2022-03-30,5,2647
105830664,25351540251,LIPISTATINA,2021-11-12,2021-12-31,2022-04-30,100,2647
100431144,25351711333,MALEATO DE TRIMEBUTINA,2019-09-08,2020-01-31,2020-03-18,13,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2019-10-07,2020-02-29,2020-04-16,126,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2019-11-07,2020-03-31,2020-05-17,59,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2019-12-07,2020-04-30,2020-06-16,155,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2020-01-07,2020-05-31,2020-07-17,18,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2020-02-06,2020-06-30,2020-08-16,39,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2020-03-08,2020-07-31,2020-09-16,5,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2020-04-08,2020-08-31,2020-10-17,105,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2020-05-08,2020-09-30,2020-11-16,45,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2020-06-08,2020-10-31,2020-12-17,69,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2020-07-08,2020-11-30,2021-01-16,64,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2020-08-08,2020-12-31,2021-02-16,218,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2020-09-08,2021-01-31,2021-03-19,108,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2020-10-06,2021-02-28,2021-04-16,104,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2020-11-06,2021-03-31,2021-05-17,11,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2020-12-06,2021-04-30,2021-06-16,69,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2021-01-06,2021-05-31,2021-07-17,155,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2021-02-05,2021-06-30,2021-08-16,60,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2021-03-08,2021-07-31,2021-09-16,198,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2021-04-08,2021-08-31,2021-10-17,75,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2021-05-08,2021-09-30,2021-11-16,18,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2021-06-08,2021-10-31,2021-12-17,85,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2021-07-08,2021-11-30,2022-01-16,115,5698
100431144,25351711333,MALEATO DE TRIMEBUTINA,2021-08-08,2021-12-31,2022-02-16,36,5698
152750002,25351013110,MELISSAM,2019-08-30,2020-01-31,2020-04-02,15,3166
152750002,25351013110,MELISSAM,2019-09-28,2020-02-29,2020-05-01,113,3166
152750002,25351013110,MELISSAM,2019-10-29,2020-03-31,2020-06-01,235,3166
152750002,25351013110,MELISSAM,2019-11-28,2020-04-30,2020-07-01,48,3166
152750002,25351013110,MELISSAM,2019-12-29,2020-05-31,2020-08-01,172,3166
152750002,25351013110,MELISSAM,2020-01-28,2020-06-30,2020-08-31,8,3166
152750002,25351013110,MELISSAM,2020-02-28,2020-07-31,2020-10-01,23,3166
152750002,25351013110,MELISSAM,2020-03-30,2020-08-31,2020-11-01,76,3166
152750002,25351013110,MELISSAM,2020-04-29,2020-09-30,2020-12-01,64,3166
152750002,25351013110,MELISSAM,2020-05-30,2020-10-31,2021-01-01,26,3166
152750002,25351013110,MELISSAM,2020-06-29,2020-11-30,2021-01-31,62,3166
152750002,25351013110,MELISSAM,2020-07-30,2020-12-31,2021-03-03,67,3166
152750002,25351013110,MELISSAM,2020-08-30,2021-01-31,2021-04-03,146,3166
152750002,25351013110,MELISSAM,2020-09-27,2021-02-28,2021-05-01,50,3166
152750002,25351013110,MELISSAM,2020-10-28,2021-03-31,2021-06-01,13,3166
152750002,25351013110,MELISSAM,2020-11-27,2021-04-30,2021-07-01,189,3166
152750002,25351013110,MELISSAM,2020-12-28,2021-05-31,2021-08-01,92,3166
152750002,25351013110,MELISSAM,2021-01-27,2021-06-30,2021-08-31,22,3166
152750002,25351013110,MELISSAM,2021-02-27,2021-07-31,2021-10-01,82,3166
152750002,25351013110,MELISSAM,2021-03-30,2021-08-31,2021-11-01,93,3166
152750002,25351013110,MELISSAM,2021-04-29,2021-09-30,2021-12-01,110,3166
152750002,25351013110,MELISSAM,2021-05-30,2021-10-31,2022-01-01,65,3166
152750002,25351013110,MELISSAM,2021-06-29,2021-11-30,2022-01-31,108,3166
152750002,25351013110,MELISSAM,2021-07-30,2021-12-31,2022-03-03,100,3166
104400045,25992005368,METCORT,2019-09-02,2020-01-31,2020-04-17,34,784
104400045,25992005368,METCORT,2019-10-01,2020-02-29,2020-05-16,116,784
104400045,25992005368,METCORT,2019-11-01,2020-03-31,2020-06-16,1,784
104400045,25992005368,METCORT,2019-12-01,2020-04-30,2020-07-16,61,784
104400045,25992005368,METCORT,2020-01-01,2020-05-31,2020-08-16,64,784
104400045,25992005368,METCORT,2020-01-31,2020-06-30,2020-09-15,126,784
104400045,25992005368,METCORT,2020-03-02,2020-07-31,2020-10-16,199,784
104400045,25992005368,METCORT,2020-04-02,2020-08-31,2020-11-16,14,784
104400045,25992005368,METCORT,2020-05-02,2020-09-30,2020-12-16,92,784
104400045,25992005368,METCORT,2020-06-02,2020-10-31,2021-01-16,82,784
104400045,25992005368,METCORT,2020-07-02,2020-11-30,2021-02-15,12,784
104400045,25992005368,METCORT,2020-08-02,2020-12-31,2021-03-18,40,784
104400045,25992005368,METCORT,2020-09-02,2021-01-31,2021-04-18,201,784
104400045,25992005368,METCORT,2020-09-30,2021-02-28,2021-05-16,89,784
104400045,25992005368,METCORT,2020-10-31,2021-03-31,2021-06-16,13,784
104400045,25992005368,METCORT,2020-11-30,2021-04-30,2021-07-16,72,784
104400045,25992005368,METCORT,2020-12-31,2021-05-31,2021-08-16,68,784
104400045,25992005368,METCORT,2021-01-30,2021-06-30,2021-09-15,70,784
104400045,25992005368,METCORT,2021-03-02,2021-07-31,2021-10-16,34,784
104400045,25992005368,METCORT,2021-04-02,2021-08-31,2021-11-16,43,784
104400045,25992005368,METCORT,2021-05-02,2021-09-30,2021-12-16,22,784
104400045,25992005368,METCORT,2021-06-02,2021-10-31,2022-01-16,173,784
104400045,25992005368,METCORT,2021-07-02,2021-11-30,2022-02-15,41,784
104400045,25992005368,METCORT,2021-08-02,2021-12-31,2022-03-18,21,784
102980346,25351028931,NEFIVIR,2019-08-30,2020-01-31,2020-06-21,164,3919
102980346,25351028931,NEFIVIR,2019-09-28,2020-02-29,2020-07-20,51,3919
102980346,25351028931,NEFIVIR,2019-10-29,2020-03-31,2020-08-20,18,3919
102980346,25351028931,NEFIVIR,2019-11-28,2020-04-30,2020-09-19,20,3919
102980346,25351028931,NEFIVIR,2019-12-29,2020-05-31,2020-10-20,5,3919
